,score,params,iteration,recall,accuracy,triggered,spontaneous
1193,0.8543964812592331,"{'attractor_size': 64, 'background_activity': 15.180809695734151, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.70886482680454, 'e_i_weight': 5.419225532328726, 'i_e_weight': 14.85760028392015, 'i_frequency': 10.02683161156589, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1193,0.7565521245409275,0.9813084112149533,105,2
1558,0.8537377478161818,"{'attractor_size': 64, 'background_activity': 15.479864331816136, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.741755395454014, 'e_i_weight': 5.266667199232695, 'i_e_weight': 12.37058496286291, 'i_frequency': 10.559589637622038, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1558,0.762179132621187,0.9702970297029703,98,3
1306,0.8530291359726566,"{'attractor_size': 64, 'background_activity': 14.811470649819228, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.974774495624805, 'e_i_weight': 6.273675522893244, 'i_e_weight': 11.122072417861004, 'i_frequency': 11.675640758891545, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1306,0.755945509247019,0.9787234042553191,92,2
1927,0.8529049512462901,"{'attractor_size': 64, 'background_activity': 15.558676127606645, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.211777421177786, 'e_i_weight': 5.148087247955758, 'i_e_weight': 9.463748175366227, 'i_frequency': 12.443352661893918, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1927,0.7727499199970503,0.9516129032258065,118,6
1420,0.8525918982209526,"{'attractor_size': 64, 'background_activity': 14.287821982674464, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.372988817870619, 'e_i_weight': 5.542205302617367, 'i_e_weight': 14.324451459162246, 'i_frequency': 10.000142587144197, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1420,0.7475385421982382,0.992,124,1
751,0.852304436489214,"{'attractor_size': 64, 'background_activity': 14.062427581182943, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.149614325646915, 'e_i_weight': 4.579389617189781, 'i_e_weight': 11.42562492209347, 'i_frequency': 10.029253416400353, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",751,0.7426224023050377,1.0,117,0
1846,0.8522539557903025,"{'attractor_size': 64, 'background_activity': 14.346143780768672, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 16.10288608102023, 'e_i_weight': 5.579382519077585, 'i_e_weight': 7.608351425877017, 'i_frequency': 10.034049747213599, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1846,0.7711774860029127,0.9523809523809523,120,6
1475,0.852210366939647,"{'attractor_size': 64, 'background_activity': 14.932520535395284, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.732897983027307, 'e_i_weight': 4.939112958694973, 'i_e_weight': 13.220481006027393, 'i_frequency': 10.607355645610435, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1475,0.7424795819660764,1.0,120,0
1946,0.8521989729278459,"{'attractor_size': 64, 'background_activity': 14.233314313621086, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.117830361446536, 'e_i_weight': 5.738733423638797, 'i_e_weight': 8.688603203513571, 'i_frequency': 11.467860114453762, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1946,0.7469712111276502,0.9919354838709677,123,1
257,0.8519843716360961,"{'attractor_size': 64, 'background_activity': 15.73598954954959, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 5.558879522401688, 'e_i_weight': 3.4156181538989188, 'i_e_weight': 17.79949670728146, 'i_frequency': 11.059261998044855, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",257,0.742136562069545,1.0,121,0
484,0.851958385474578,"{'attractor_size': 64, 'background_activity': 14.56026280326937, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.806324876081591, 'e_i_weight': 6.475737468374468, 'i_e_weight': 8.996136818010449, 'i_frequency': 11.556745723884232, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",484,0.7420971284449136,1.0,116,0
1366,0.8519179377759859,"{'attractor_size': 64, 'background_activity': 14.457380956821984, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.51293224513625, 'e_i_weight': 6.146920620992641, 'i_e_weight': 8.834932806610944, 'i_frequency': 11.197433771504807, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1366,0.7531016612868902,0.9805825242718447,101,2
1820,0.8518041668454422,"{'attractor_size': 64, 'background_activity': 13.963681726460427, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.852730339528419, 'e_i_weight': 6.348069745388952, 'i_e_weight': 9.842029426152942, 'i_frequency': 10.015898904838172, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1820,0.7475219054127322,0.98989898989899,98,1
837,0.8516726307704877,"{'attractor_size': 64, 'background_activity': 14.914507384100416, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.315366163327926, 'e_i_weight': 5.376460601378734, 'i_e_weight': 11.694394079265498, 'i_frequency': 11.56021468564773, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",837,0.7416636175291463,1.0,92,0
1028,0.8516436710044462,"{'attractor_size': 64, 'background_activity': 14.78031795642778, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.556986604548129, 'e_i_weight': 6.05598398928763, 'i_e_weight': 11.222257097732324, 'i_frequency': 10.012578679425511, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1028,0.7627667167899803,0.963963963963964,107,4
1609,0.8515779160520338,"{'attractor_size': 64, 'background_activity': 14.07031357419727, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.28464856813222, 'e_i_weight': 6.073642960602417, 'i_e_weight': 10.308296008668194, 'i_frequency': 10.751895938104457, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1609,0.7415199759347523,1.0,132,0
1072,0.8513050077118333,"{'attractor_size': 64, 'background_activity': 15.186428067568324, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.078943347830496, 'e_i_weight': 5.7649182217640265, 'i_e_weight': 9.042942213936763, 'i_frequency': 10.012716782243373, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1072,0.8082867475178847,0.8991596638655462,107,12
1026,0.8510729442274605,"{'attractor_size': 64, 'background_activity': 14.185936417576896, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.116028454361158, 'e_i_weight': 6.305623284559331, 'i_e_weight': 10.806847618589657, 'i_frequency': 10.078015894776698, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1026,0.7454340727615398,0.9915966386554622,118,1
1966,0.8509914317832314,"{'attractor_size': 64, 'background_activity': 13.79984089996228, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.755596016200288, 'e_i_weight': 5.987547848687202, 'i_e_weight': 7.479392908353184, 'i_frequency': 11.636441370975703, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1966,0.7406310582208695,1.0,106,0
1767,0.8509657998790019,"{'attractor_size': 64, 'background_activity': 13.6174226593182, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.73259110005717, 'e_i_weight': 7.698153587544635, 'i_e_weight': 8.49653265943539, 'i_frequency': 10.00090944178103, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1767,0.7445307557334132,0.9929078014184397,140,1
1891,0.8508356728890235,"{'attractor_size': 64, 'background_activity': 13.736744264044857, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.798721842192641, 'e_i_weight': 5.628082720518074, 'i_e_weight': 8.18454155703931, 'i_frequency': 10.003237685213971, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1891,0.7403951313282082,1.0,107,0
1061,0.8507495183355251,"{'attractor_size': 64, 'background_activity': 15.265262648848452, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.095625054008995, 'e_i_weight': 4.910280158032123, 'i_e_weight': 11.60939552267149, 'i_frequency': 11.134205438617562, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1061,0.775842552888539,0.9416666666666667,113,7
1283,0.8499844214924019,"{'attractor_size': 64, 'background_activity': 15.346458009393722, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.762484229051477, 'e_i_weight': 6.142075966920618, 'i_e_weight': 12.756774773128507, 'i_frequency': 10.52822835596203, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1283,0.7643264719426431,0.9572649572649573,112,5
814,0.8491377576169853,"{'attractor_size': 64, 'background_activity': 14.853750250481337, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.909850556149227, 'e_i_weight': 5.157100348968799, 'i_e_weight': 9.148517473782368, 'i_frequency': 10.026345753636807, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",814,0.8037168243635562,0.9,135,15
1873,0.8490671868082521,"{'attractor_size': 64, 'background_activity': 13.839047670024812, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.673437373254181, 'e_i_weight': 7.074756762400421, 'i_e_weight': 8.008367389727011, 'i_frequency': 10.034469672827765, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1873,0.7428911448579876,0.9906542056074766,106,1
1339,0.8486274061056046,"{'attractor_size': 64, 'background_activity': 15.644922884106675, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.241670549973788, 'e_i_weight': 5.303724688829826, 'i_e_weight': 9.981350591620998, 'i_frequency': 10.818035497508262, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1339,0.7966956951253451,0.9078014184397163,128,13
1956,0.8484900123577274,"{'attractor_size': 64, 'background_activity': 14.366649955309072, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.686500235764067, 'e_i_weight': 5.840324767108046, 'i_e_weight': 8.385159937800845, 'i_frequency': 10.016103267792518, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1956,0.7761406770805198,0.9357142857142857,131,9
1920,0.8481436776840813,"{'attractor_size': 64, 'background_activity': 13.52257109276897, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.346842533849946, 'e_i_weight': 6.163607432000781, 'i_e_weight': 9.883006682421545, 'i_frequency': 10.004643537200021, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1920,0.748305890836234,0.9787234042553191,92,2
1007,0.8479217336332201,"{'attractor_size': 64, 'background_activity': 14.671782599155408, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 7.106761760322846, 'e_i_weight': 5.64623379565911, 'i_e_weight': 11.423236953678781, 'i_frequency': 11.664635105617709, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1007,0.7402832742773687,0.9921875,127,1
797,0.847711204285785,"{'attractor_size': 64, 'background_activity': 14.401193356500968, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.602223552817106, 'e_i_weight': 4.9832824359072845, 'i_e_weight': 10.447098817327552, 'i_frequency': 11.046097064401247, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",797,0.7467746637953172,0.9801980198019802,99,2
956,0.8476433931651336,"{'attractor_size': 64, 'background_activity': 15.288333020809416, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.385936847714948, 'e_i_weight': 5.18351724812552, 'i_e_weight': 11.169915938567941, 'i_frequency': 10.570830240504428, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",956,0.790056168451292,0.9142857142857143,96,9
1570,0.8475874372767106,"{'attractor_size': 64, 'background_activity': 13.772784762275899, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.649869575509424, 'e_i_weight': 5.709796173484857, 'i_e_weight': 11.02428682318119, 'i_frequency': 10.576786943209699, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1570,0.7354895848009151,1.0,98,0
1442,0.8472772636290792,"{'attractor_size': 64, 'background_activity': 15.534077267325463, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.282547264053544, 'e_i_weight': 5.9416153183284885, 'i_e_weight': 12.74590825913528, 'i_frequency': 10.016854221279274, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1442,0.7822824892206679,0.9240506329113924,146,12
577,0.8464758494920782,"{'attractor_size': 64, 'background_activity': 14.252168803471928, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.896857304783202, 'e_i_weight': 5.099628667862616, 'i_e_weight': 12.136669803286804, 'i_frequency': 10.539881234738624, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",577,0.738015393440028,0.9923076923076923,129,1
417,0.8462929406746714,"{'attractor_size': 64, 'background_activity': 14.819800856607523, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.82408344929066, 'e_i_weight': 5.949239989947891, 'i_e_weight': 13.540039370852288, 'i_frequency': 11.031557669393054, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",417,0.7335423094052761,1.0,131,0
622,0.8461376152972165,"{'attractor_size': 64, 'background_activity': 15.471953658318924, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 6.841211498913836, 'e_i_weight': 5.069339244298933, 'i_e_weight': 13.328493379074807, 'i_frequency': 11.37603430759187, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",622,0.7472400828881086,0.9752066115702479,118,3
1383,0.8460076357596128,"{'attractor_size': 64, 'background_activity': 14.94254695101575, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.715473030568566, 'e_i_weight': 6.524546399863274, 'i_e_weight': 8.519272832746854, 'i_frequency': 11.869246850761895, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1383,0.7331137206583644,1.0,114,0
639,0.846007504618599,"{'attractor_size': 64, 'background_activity': 14.843055083323557, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.48922677006467, 'e_i_weight': 5.51548955367553, 'i_e_weight': 8.393753067141645, 'i_frequency': 12.222726245398569, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",639,0.7748029567939877,0.9316239316239316,109,8
1909,0.8459989716333096,"{'attractor_size': 64, 'background_activity': 14.323980550181437, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.939526279081166, 'e_i_weight': 7.50250960856639, 'i_e_weight': 7.59508390348013, 'i_frequency': 10.527014896961399, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1909,0.733100708610884,1.0,87,0
1681,0.8456574988724207,"{'attractor_size': 64, 'background_activity': 13.86926960354683, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.955209544870478, 'e_i_weight': 6.617994503777682, 'i_e_weight': 8.818027184732596, 'i_frequency': 10.527915512910514, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1681,0.7325880300226055,1.0,130,0
455,0.8454364944312348,"{'attractor_size': 64, 'background_activity': 14.720509281881538, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.714254767370324, 'e_i_weight': 5.575720255642049, 'i_e_weight': 12.81563146566841, 'i_frequency': 10.020853437762884, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",455,0.8027989386572654,0.8928571428571429,150,18
785,0.8452205399198007,"{'attractor_size': 64, 'background_activity': 14.089951800922208, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.387880721085809, 'e_i_weight': 5.059003825505326, 'i_e_weight': 11.662924314912964, 'i_frequency': 10.924672540513015, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",785,0.7319324331081366,1.0,135,0
1722,0.8451546515026612,"{'attractor_size': 64, 'background_activity': 15.002313884533368, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.483906678880167, 'e_i_weight': 6.391724527843337, 'i_e_weight': 7.961912979497191, 'i_frequency': 11.851578980373297, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1722,0.7656463811580148,0.943089430894309,116,7
1298,0.8448653242054365,"{'attractor_size': 64, 'background_activity': 14.892556619678263, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 6.301947946478181, 'e_i_weight': 5.986563642841894, 'i_e_weight': 12.296541892304582, 'i_frequency': 10.561034142485772, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1298,0.7537495337464959,0.961038961038961,74,3
1960,0.8448129475063314,"{'attractor_size': 64, 'background_activity': 15.063179975115299, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.212224554722136, 'e_i_weight': 5.995305691309116, 'i_e_weight': 8.972537576608705, 'i_frequency': 11.744658277822541, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1960,0.7680683870567456,0.9385964912280702,107,7
1766,0.8445247020436885,"{'attractor_size': 64, 'background_activity': 14.47630741181683, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.285287771188152, 'e_i_weight': 5.953226171816772, 'i_e_weight': 9.777666178969888, 'i_frequency': 12.062058074711956, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1766,0.7357782891328002,0.990990990990991,110,1
1713,0.844218136050586,"{'attractor_size': 64, 'background_activity': 14.803459961188544, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.949732586970491, 'e_i_weight': 6.473457951397523, 'i_e_weight': 9.349827912574037, 'i_frequency': 10.508402532385155, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1713,0.7304303367123396,1.0,83,0
517,0.8441453005044284,"{'attractor_size': 64, 'background_activity': 13.569558092212104, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.842282370629624, 'e_i_weight': 7.033118863385065, 'i_e_weight': 6.929669303312606, 'i_frequency': 10.864461411119594, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",517,0.7348310658204431,0.9916666666666667,119,1
151,0.8435066931559928,"{'attractor_size': 64, 'background_activity': 14.852978454579498, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 19.33145962183002, 'e_i_weight': 4.031065157137299, 'i_e_weight': 13.421617510719713, 'i_frequency': 11.112198564616534, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",151,0.7356785148956034,0.9883720930232558,85,1
1059,0.8432228737843038,"{'attractor_size': 64, 'background_activity': 14.626137869327959, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.426419344681923, 'e_i_weight': 6.463644753758525, 'i_e_weight': 11.171046679750695, 'i_frequency': 10.529397615628215, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1059,0.7331831655025293,0.9921259842519685,126,1
981,0.8427502822860985,"{'attractor_size': 64, 'background_activity': 15.56949410814683, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.04906458618558, 'e_i_weight': 5.446061474503981, 'i_e_weight': 12.226841976037536, 'i_frequency': 12.923312403259382, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",981,0.739109107224445,0.9801980198019802,99,2
1876,0.8422007467394306,"{'attractor_size': 64, 'background_activity': 14.37346416815285, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.027857117420444, 'e_i_weight': 5.527501367033724, 'i_e_weight': 9.77330493020386, 'i_frequency': 10.951099504764818, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1876,0.7676608054967585,0.9327731092436975,111,8
1688,0.8420393389024741,"{'attractor_size': 64, 'background_activity': 14.617324987866544, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.94052981087934, 'e_i_weight': 6.242190112003957, 'i_e_weight': 7.788974414858305, 'i_frequency': 11.478036468907474, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1688,0.7325551523981956,0.99,99,1
1951,0.841399617676347,"{'attractor_size': 64, 'background_activity': 14.818597543856333, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.001238428886182, 'e_i_weight': 6.168659323026639, 'i_e_weight': 8.270813566209034, 'i_frequency': 11.443168976332252, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1951,0.7560131906098101,0.9485294117647058,129,7
1642,0.8411525080447998,"{'attractor_size': 64, 'background_activity': 13.368531348354999, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.939426452088625, 'e_i_weight': 6.186196549635047, 'i_e_weight': 9.665798836310465, 'i_frequency': 10.032207405897672, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1642,0.7258526371106976,1.0,128,0
1673,0.8409195260049706,"{'attractor_size': 64, 'background_activity': 14.212054902449188, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.521034836691083, 'e_i_weight': 6.461423189168801, 'i_e_weight': 8.677231952863075, 'i_frequency': 11.066985687589824, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1673,0.7303670652914797,0.990909090909091,109,1
1887,0.8408941488187776,"{'attractor_size': 64, 'background_activity': 13.110555342818852, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.810433871611732, 'e_i_weight': 5.394233398293559, 'i_e_weight': 7.411206715262926, 'i_frequency': 10.495337274983115, 'network_size': 256, 'num_attractors': 3, 'num_cues': 10}",1887,0.7292741760339108,0.9928571428571429,139,1
