Unnamed: 0,score,params,iteration,recall,accuracy,triggered,spontaneous
1310,0.9671335110924755,"{'attractor_size': 64, 'background_activity': 14.120870041746835, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.345592194032731, 'e_i_weight': 4.749287577864861, 'i_e_weight': 5.626524507665193, 'i_frequency': 10.416647264798902, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1310,0.9394452068209921,0.9965034965034965,285,1
1927,0.9685331378935776,"{'attractor_size': 64, 'background_activity': 14.846119071910682, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.915152815213478, 'e_i_weight': 3.8879825056394623, 'i_e_weight': 5.004739261427312, 'i_frequency': 10.670550990188602, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1927,0.9443768076865178,0.9939577039274924,329,2
1572,0.9681376749384669,"{'attractor_size': 64, 'background_activity': 14.125546481706484, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.89993642888573, 'e_i_weight': 4.0816934054785365, 'i_e_weight': 7.0836463458106715, 'i_frequency': 10.627102918367395, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1572,0.9430649995218785,0.994579945799458,367,2
1443,0.9671500472035983,"{'attractor_size': 64, 'background_activity': 13.841805279508442, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.701970341324223, 'e_i_weight': 4.948939648897182, 'i_e_weight': 5.319559742915634, 'i_frequency': 10.515951376536373, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1443,0.9401680750312111,0.9957264957264956,233,1
1818,0.967757072008188,"{'attractor_size': 64, 'background_activity': 15.973535050383834, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.083166534287486, 'e_i_weight': 4.0011143236833915, 'i_e_weight': 5.574434557951799, 'i_frequency': 10.000441694331753, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1818,0.9425780894685268,0.9943181818181818,350,2
1361,0.9683178254396464,"{'attractor_size': 64, 'background_activity': 12.961901395111127, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.301209045587008, 'e_i_weight': 4.749543781521682, 'i_e_weight': 5.286563153524719, 'i_frequency': 10.539797118373277, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1361,0.9449392459514675,0.99288256227758,279,2
1018,0.9692638040722918,"{'attractor_size': 64, 'background_activity': 15.451275251153772, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.04994502437611, 'e_i_weight': 4.570226626749481, 'i_e_weight': 5.440530270994535, 'i_frequency': 10.62599229198597, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1018,0.9486461694332655,0.99079754601227,323,3
1619,0.9681401411831474,"{'attractor_size': 64, 'background_activity': 15.085987920511483, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.958806780724286, 'e_i_weight': 4.073674112176602, 'i_e_weight': 5.970510017086049, 'i_frequency': 10.02126687441489, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1619,0.9446939339573747,0.9927797833935018,275,2
1094,0.9640687916153307,"{'attractor_size': 64, 'background_activity': 13.869423123214007, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.14847136528475, 'e_i_weight': 4.306748249899329, 'i_e_weight': 5.286910422424819, 'i_frequency': 11.526856568474209, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1094,0.9306301266071577,1.0,278,0
1481,0.96500235544827,"{'attractor_size': 64, 'background_activity': 15.515910858863851, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.362648400126503, 'e_i_weight': 4.1554276302588224, 'i_e_weight': 5.508424395761941, 'i_frequency': 10.507197354064354, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1481,0.9348129844965969,0.9972067039106144,357,1
1977,0.9647227004347334,"{'attractor_size': 64, 'background_activity': 15.03816660450108, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.654263484328338, 'e_i_weight': 3.9121384501658665, 'i_e_weight': 5.532944343212938, 'i_frequency': 10.004732919936037, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1977,0.9347824822174279,0.9966442953020134,297,1
1342,0.9640719092897041,"{'attractor_size': 64, 'background_activity': 13.664914932016995, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.490244504145064, 'e_i_weight': 4.678653606859582, 'i_e_weight': 5.949703899840211, 'i_frequency': 11.079556494202548, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1342,0.9332598800801885,0.9969879518072288,331,1
1981,0.9660861859641119,"{'attractor_size': 64, 'background_activity': 15.082998692706502, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.387971436928732, 'e_i_weight': 3.864855031988634, 'i_e_weight': 5.5527671284095685, 'i_frequency': 10.011669948011985, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1981,0.9403542594307267,0.9932659932659932,295,2
1829,0.9616874495811283,"{'attractor_size': 64, 'background_activity': 15.32278142871402, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.01670704123485, 'e_i_weight': 4.217729403304618, 'i_e_weight': 5.041152152347707, 'i_frequency': 12.131858003094212, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1829,0.9262022781032246,1.0,284,0
1732,0.9644045762087788,"{'attractor_size': 64, 'background_activity': 14.144782866731866, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.274738948614786, 'e_i_weight': 4.3998595450562625, 'i_e_weight': 7.076063421340234, 'i_frequency': 11.250787727658171, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1732,0.9357248352396694,0.9948979591836736,390,2
1087,0.9636248275176906,"{'attractor_size': 64, 'background_activity': 13.378126552394905, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.34029678992446, 'e_i_weight': 4.486189214844849, 'i_e_weight': 5.295513315280049, 'i_frequency': 10.026229728623836, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1087,0.9330161218223039,0.996309963099631,270,1
1618,0.9615329060986536,"{'attractor_size': 64, 'background_activity': 13.015831916344203, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.040855229516504, 'e_i_weight': 4.920191475578575, 'i_e_weight': 5.725809501273004, 'i_frequency': 11.087083194170642, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1618,0.9259156228882862,1.0,248,0
1330,0.961334942068826,"{'attractor_size': 64, 'background_activity': 13.832872762905252, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.290396598743135, 'e_i_weight': 4.706105819306433, 'i_e_weight': 5.280720610175784, 'i_frequency': 12.002111173647151, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1330,0.9255485536248084,1.0,285,0
1096,0.9611432347169744,"{'attractor_size': 64, 'background_activity': 12.61144883969008, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.441291703312714, 'e_i_weight': 4.904147710264703, 'i_e_weight': 6.613683012771405, 'i_frequency': 10.025805177465017, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1096,0.9251932189661595,1.0,308,0
1051,0.9644036013423096,"{'attractor_size': 64, 'background_activity': 13.060749003511875, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.901893442536293, 'e_i_weight': 4.838607280315698, 'i_e_weight': 5.348987699226379, 'i_frequency': 10.648772649087576, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1051,0.9367407412354459,0.99375,318,2
1415,0.964641575842742,"{'attractor_size': 64, 'background_activity': 14.775620314965861, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 15.617284599850771, 'e_i_weight': 3.9159561922391966, 'i_e_weight': 6.47224495294619, 'i_frequency': 10.002503007611988, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1415,0.9376820084194923,0.9931972789115646,292,2
1403,0.9608015696638641,"{'attractor_size': 64, 'background_activity': 13.642170617050958, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.986959362917265, 'e_i_weight': 4.282201275850309, 'i_e_weight': 6.082375470067245, 'i_frequency': 11.234534654516523, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1403,0.9245602587689496,1.0,318,0
1855,0.9621284225134028,"{'attractor_size': 64, 'background_activity': 15.023373640879804, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.235915132025177, 'e_i_weight': 4.657600384244486, 'i_e_weight': 5.317250702404031, 'i_frequency': 10.54699207613487, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1855,0.9296163904324657,0.996996996996997,332,1
1056,0.963333523089348,"{'attractor_size': 64, 'background_activity': 13.118082004778255, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.306441330229282, 'e_i_weight': 4.68720945577467, 'i_e_weight': 5.01607849377748, 'i_frequency': 10.582249245074477, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1056,0.9338159664249941,0.9947780678851176,381,2
1101,0.9621625806484316,"{'attractor_size': 64, 'background_activity': 14.437879867757431, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.134023076653905, 'e_i_weight': 4.837432497100433, 'i_e_weight': 5.598700289291385, 'i_frequency': 11.082471865081752, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1101,0.9300471065902528,0.9965753424657534,291,1
1334,0.9654139826925874,"{'attractor_size': 64, 'background_activity': 14.153119224582035, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.342798908757555, 'e_i_weight': 4.509375408783121, 'i_e_weight': 6.003804028510166, 'i_frequency': 11.076878221290128, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1334,0.941507599804615,0.9905660377358492,315,3
1791,0.9658116664241742,"{'attractor_size': 64, 'background_activity': 13.90149527634972, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.751736579523254, 'e_i_weight': 4.697820658048219, 'i_e_weight': 5.011577572667703, 'i_frequency': 11.178916236198344, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1791,0.9430577617143253,0.9896907216494846,288,3
1939,0.9600869534412791,"{'attractor_size': 64, 'background_activity': 13.547391614478709, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.155715111416736, 'e_i_weight': 4.4398125980138134, 'i_e_weight': 5.737765847563369, 'i_frequency': 10.683253291169425, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1939,0.9232377232100298,1.0,379,0
1667,0.9616888629054926,"{'attractor_size': 64, 'background_activity': 14.053567465874428, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.146121644431082, 'e_i_weight': 4.500014316292707, 'i_e_weight': 5.273300159396173, 'i_frequency': 11.076257099455212, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1667,0.9287727623425628,0.9970238095238096,335,1
1046,0.9639312836345698,"{'attractor_size': 64, 'background_activity': 14.98798925312392, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.464755383845324, 'e_i_weight': 3.855084732188191, 'i_e_weight': 5.030353950849414, 'i_frequency': 10.000032976767963, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1046,0.936575782410135,0.9929328621908128,281,2
1590,0.9620645410592715,"{'attractor_size': 64, 'background_activity': 14.964692255148039, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.25115615442207, 'e_i_weight': 4.14219221620682, 'i_e_weight': 5.563627892574629, 'i_frequency': 10.002553780021373, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1590,0.9304221267395455,0.9959349593495936,245,1
1208,0.9597636178928871,"{'attractor_size': 64, 'background_activity': 12.863738607451603, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.906147322229401, 'e_i_weight': 4.572470716254527, 'i_e_weight': 5.463908746604211, 'i_frequency': 11.400282214826536, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1208,0.9226399253108036,1.0,295,0
1038,0.965025643791322,"{'attractor_size': 64, 'background_activity': 13.652977826106, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 11.859687726976027, 'e_i_weight': 4.925826365710469, 'i_e_weight': 5.073493197242553, 'i_frequency': 10.00647477900038, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1038,0.9411908332273438,0.99009900990099,200,2
1760,0.9606178496390121,"{'attractor_size': 64, 'background_activity': 15.32110628785366, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 9.654474091886597, 'e_i_weight': 3.7543525707043255, 'i_e_weight': 7.29416160649214, 'i_frequency': 10.003144971166062, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1760,0.9264498766297401,0.9974025974025974,384,1
1424,0.9606806679826664,"{'attractor_size': 64, 'background_activity': 14.640893911574173, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.789879819639037, 'e_i_weight': 4.985266966440882, 'i_e_weight': 5.726767703993193, 'i_frequency': 10.013824008400846, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1424,0.9271278382481827,0.9967532467532468,307,1
1449,0.962436724807652,"{'attractor_size': 64, 'background_activity': 14.558115573283372, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.859769690503292, 'e_i_weight': 4.606005463730586, 'i_e_weight': 5.279727169236519, 'i_frequency': 10.01509504649998, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1449,0.9334837131324479,0.9932432432432432,294,2
1456,0.9621666159121568,"{'attractor_size': 64, 'background_activity': 13.862332408685003, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 14.368168528299604, 'e_i_weight': 4.8580416218225055, 'i_e_weight': 5.003094740327288, 'i_frequency': 11.761934851795269, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1456,0.9326701234617376,0.9935897435897436,310,2
1621,0.9585667445738357,"{'attractor_size': 64, 'background_activity': 13.529250012841086, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.007124685532645, 'e_i_weight': 4.491644533177025, 'i_e_weight': 6.341068346839341, 'i_frequency': 10.970812729715659, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1621,0.9204303200223631,1.0,317,0
581,0.9603301946444469,"{'attractor_size': 64, 'background_activity': 12.628944731869215, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 18.859882814031316, 'e_i_weight': 4.530865297814588, 'i_e_weight': 7.884882408594848, 'i_frequency': 10.016426889941096, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",581,0.9265889681392798,0.9966216216216216,295,1
1911,0.958371980017462,"{'attractor_size': 64, 'background_activity': 14.321642412722335, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.240448441952438, 'e_i_weight': 4.2113320711619995, 'i_e_weight': 5.301693130399584, 'i_frequency': 10.552187411526992, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1911,0.9200712362111076,1.0,383,0
1152,0.9631418068155896,"{'attractor_size': 64, 'background_activity': 14.995214784401172, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 13.413606696070886, 'e_i_weight': 4.468452160338965, 'i_e_weight': 5.005188187721083, 'i_frequency': 11.13736973254178, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1152,0.9365804934839121,0.9912536443148688,340,3
1364,0.9580874450550786,"{'attractor_size': 64, 'background_activity': 12.592888377344837, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 12.315494196843877, 'e_i_weight': 5.58098521411089, 'i_e_weight': 5.947763647982047, 'i_frequency': 10.041156502832665, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1364,0.9195468856843997,1.0,277,0
1648,0.9611524085114066,"{'attractor_size': 64, 'background_activity': 14.214565801488803, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.670213787283997, 'e_i_weight': 3.980540385283051, 'i_e_weight': 6.428652396408933, 'i_frequency': 10.012037832433412, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1648,0.9301277265833335,0.9943181818181818,350,2
1739,0.960032201270919,"{'attractor_size': 64, 'background_activity': 14.166102750746575, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 8.317804706967, 'e_i_weight': 4.01900195630435, 'i_e_weight': 5.832578550431048, 'i_frequency': 10.071585416682785, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1739,0.9263153366042935,0.9962962962962963,269,1
1604,0.9619214850313036,"{'attractor_size': 64, 'background_activity': 13.06413033275668, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.005456302997462, 'e_i_weight': 4.724630043082472, 'i_e_weight': 5.8095138676984295, 'i_frequency': 10.923060715604372, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1604,0.9330409105184672,0.9926470588235294,270,2
657,0.9610355598764695,"{'attractor_size': 64, 'background_activity': 14.369739353820211, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 17.008971513276165, 'e_i_weight': 4.1084893251141175, 'i_e_weight': 5.003507786745546, 'i_frequency': 10.040243535306114, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",657,0.9302565819501829,0.993920972644377,327,2
1626,0.962506536761253,"{'attractor_size': 64, 'background_activity': 12.979835126262547, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.209708426349263, 'e_i_weight': 4.960251153300853, 'i_e_weight': 5.567148327460703, 'i_frequency': 10.01599207291444, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1626,0.9357362570144354,0.9908536585365854,325,3
1841,0.9593119569603019,"{'attractor_size': 64, 'background_activity': 15.533006941929807, 'cue_length': 1, 'cue_percentage': 100, 'e_e_max_weight': 10.18197415367196, 'e_i_weight': 3.8510440000271142, 'i_e_weight': 5.028232734410729, 'i_frequency': 11.464580492450057, 'network_size': 256, 'num_attractors': 8, 'num_cues': 10}",1841,0.9251108140227211,0.996138996138996,258,1
