,e_e_max_weight,background_activity,i_e_weight,e_i_weight,i_frequency,cue_percentage,cue_length,num_attractors,attractor_size,network_size,num_cues,f1_score,recall,accuracy,triggered,spontaneous
85,17.8504528087912,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0019108889315027,1.0114860326086867,0.9931762741778009,347.6666666666667,2.3333333333333335
86,17.884474470572243,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9902151417482988,0.9907179814319803,0.9898633094652687,278.3333333333333,2.6666666666666665
87,17.947669704136114,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9851673707674683,0.9821693614762906,0.9882891550502001,307.6666666666667,3.6666666666666665
88,17.95902338089002,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0023482091132039,1.0084176691242153,0.9963875970828876,276.3333333333333,1.0
89,18.031755786100472,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0057824114946203,1.0198695699065705,0.9921245600527592,293.3333333333333,2.3333333333333335
90,18.06894323391534,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9938950863538351,0.9954656409991015,0.9924004648401654,308.6666666666667,2.3333333333333335
91,18.074278003199737,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9953664420486533,0.992827893631618,0.9979231568016615,289.3333333333333,0.6666666666666666
92,18.207817750563983,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9920069366181434,0.9896663045428026,0.9947884012539184,279.6666666666667,1.3333333333333333
93,18.316827754351753,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9883667848837515,0.9802949432206374,0.9967993313823306,313.0,1.0
94,18.971494914955592,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0029365030239135,1.0138179919581087,0.9923620607421523,303.6666666666667,2.3333333333333335
95,19.711824347811522,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9990378553068252,1.0012239036621822,0.9969781438866866,330.6666666666667,1.0
96,19.778750262374963,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0026468698845792,1.0100986007173247,0.995359246693417,282.6666666666667,1.3333333333333333
97,20.006643659158822,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9940449813565087,0.9958361839158995,0.9927606818059896,288.3333333333333,2.0
98,20.105238676322475,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9957509955692446,0.9951541718425768,0.99644128113879,314.6666666666667,1.0
99,20.286595652781795,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,0.9887883081454021,0.9858262663007894,0.991977931155058,327.3333333333333,2.6666666666666665
100,20.31738181976993,15.095621488966964,5.011403421477593,4.9317965951712415,10.003928854474928,100.0,1.0,4.0,64.0,320.0,10.0,1.0014615051290072,1.01325777285033,0.9900134738844416,308.6666666666667,3.0
