,score,true_states,pred_states,params,iteration
35,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', '0', '1', 'A', '1', '0', '1', '0', '1']","{'background_activity': 27.850471167757533, 'cue_length': 0.8625176191794773, 'cue_percentage': 100, 'delay_A2GO': 1.6319460590186596, 'delay_gap_A2B': 0.2412183762647234, 'e_e_max_weight': 15.291389421139062, 'e_i_weight': 4.3704794978621315, 'i_e_weight': 18.581203122131164, 'i_frequency': 37.53785701015394, 'thr_GO_state': -50.31830753016901, 'w_acpt': 4.209265280935709, 'w_trans': 2.570631456826857}",35
34,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 21.66812638836806, 'cue_length': 0.9915471412727144, 'cue_percentage': 100, 'delay_A2GO': 2.2058381641094664, 'delay_gap_A2B': 0.15995414666287142, 'e_e_max_weight': 6.0820892682137435, 'e_i_weight': 4.546719863501331, 'i_e_weight': 5.448894590230258, 'i_frequency': 30.862875338333616, 'thr_GO_state': -43.665009436801405, 'w_acpt': 6.715680544698296, 'w_trans': 9.269502886055209}",34
1948,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 21.421032418539554, 'cue_length': 0.5650948035622174, 'cue_percentage': 100, 'delay_A2GO': 2.6231106641764503, 'delay_gap_A2B': 0.1433132912710955, 'e_e_max_weight': 8.475580637486923, 'e_i_weight': 6.18258167525443, 'i_e_weight': 6.944801355676651, 'i_frequency': 21.025537925170102, 'thr_GO_state': -47.338957085395805, 'w_acpt': 7.255738971017811, 'w_trans': 8.915694293743385}",1948
33,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 27.526698376866186, 'cue_length': 0.7183975561068712, 'cue_percentage': 100, 'delay_A2GO': 2.569846436964217, 'delay_gap_A2B': 0.054673916508825526, 'e_e_max_weight': 16.406978722446333, 'e_i_weight': 2.49691580282465, 'i_e_weight': 18.90087248474406, 'i_frequency': 20.876506266131337, 'thr_GO_state': -46.87448621740684, 'w_acpt': 4.23331219832599, 'w_trans': 2.389272665211494}",33
32,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'B']","{'background_activity': 25.246395804282358, 'cue_length': 0.8058637352802198, 'cue_percentage': 100, 'delay_A2GO': 2.092680073889859, 'delay_gap_A2B': 0.04235119632854926, 'e_e_max_weight': 10.32085563669027, 'e_i_weight': 3.4386434009092337, 'i_e_weight': 15.176148092161544, 'i_frequency': 31.007914202852398, 'thr_GO_state': -49.69295225148007, 'w_acpt': 1.783155717012761, 'w_trans': 9.731028806684547}",32
1951,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'null', 'null', 'B', 'A', 'null', 'null']","{'background_activity': 14.472430635981096, 'cue_length': 0.5802410676393797, 'cue_percentage': 100, 'delay_A2GO': 2.6100411196758926, 'delay_gap_A2B': 0.07779455515754626, 'e_e_max_weight': 7.5217438683169835, 'e_i_weight': 7.922973109368228, 'i_e_weight': 19.987750239596295, 'i_frequency': 13.309798463367356, 'thr_GO_state': -49.41601590978509, 'w_acpt': 7.198380213185198, 'w_trans': 12.870346216303332}",1951
1952,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'B', 'B', 'B', 'B', 'B', 'B']","{'background_activity': 14.016113567953656, 'cue_length': 0.5821842760216517, 'cue_percentage': 100, 'delay_A2GO': 2.602353060282663, 'delay_gap_A2B': 0.07677156441173508, 'e_e_max_weight': 7.763169500278912, 'e_i_weight': 8.606741374050696, 'i_e_weight': 19.98790371463021, 'i_frequency': 12.049116793875317, 'thr_GO_state': -50.56823753137847, 'w_acpt': 7.055169076326664, 'w_trans': 13.761890762090488}",1952
1953,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'A', '1', '0', '1']","{'background_activity': 11.205487256061922, 'cue_length': 0.5563560971370886, 'cue_percentage': 100, 'delay_A2GO': 2.887134136379255, 'delay_gap_A2B': 0.02120708740866978, 'e_e_max_weight': 11.321955843262621, 'e_i_weight': 5.20838739762779, 'i_e_weight': 13.105666369242835, 'i_frequency': 19.356592371289718, 'thr_GO_state': -47.814220781160095, 'w_acpt': 4.09537542160657, 'w_trans': 3.7152229572394764}",1953
31,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null']","{'background_activity': 28.248029911286853, 'cue_length': 0.5104284065707783, 'cue_percentage': 100, 'delay_A2GO': 2.164635327364556, 'delay_gap_A2B': 0.2959303655946604, 'e_e_max_weight': 8.822117814030321, 'e_i_weight': 7.030880602450437, 'i_e_weight': 19.296662220709905, 'i_frequency': 30.34443797838855, 'thr_GO_state': -46.46528089143358, 'w_acpt': 1.3378028744907917, 'w_trans': 6.472174539028329}",31
30,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 12.705081901450528, 'cue_length': 0.9934399693104816, 'cue_percentage': 100, 'delay_A2GO': 2.151245824874624, 'delay_gap_A2B': 0.038528233051320616, 'e_e_max_weight': 14.688973116541234, 'e_i_weight': 4.8430624683087995, 'i_e_weight': 6.098290981302437, 'i_frequency': 33.51784634310336, 'thr_GO_state': -49.24535982115056, 'w_acpt': 7.354465088190312, 'w_trans': 5.849931551294808}",30
29,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 17.36505499795729, 'cue_length': 0.9117694937438917, 'cue_percentage': 100, 'delay_A2GO': 2.8034842229710333, 'delay_gap_A2B': 0.20062761494761255, 'e_e_max_weight': 8.600495701194134, 'e_i_weight': 2.1553640596661423, 'i_e_weight': 7.415859216468775, 'i_frequency': 13.580652703943787, 'thr_GO_state': -53.49398921472865, 'w_acpt': 1.3823182640544442, 'w_trans': 11.388836982193974}",29
28,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'A', 'B', 'B', 'B', 'B']","{'background_activity': 20.105219286261203, 'cue_length': 0.8740302971684175, 'cue_percentage': 100, 'delay_A2GO': 2.464641129929194, 'delay_gap_A2B': 0.1681794008869537, 'e_e_max_weight': 18.45083813078611, 'e_i_weight': 5.858322910974067, 'i_e_weight': 13.717771452016459, 'i_frequency': 19.356397802625665, 'thr_GO_state': -50.49314788906454, 'w_acpt': 3.516447378847712, 'w_trans': 10.644748117560198}",28
27,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 27.75752313019868, 'cue_length': 0.8415270802111674, 'cue_percentage': 100, 'delay_A2GO': 1.7200732571537714, 'delay_gap_A2B': 0.041873309952316785, 'e_e_max_weight': 11.440936885611919, 'e_i_weight': 7.8207162527777045, 'i_e_weight': 5.39694544051026, 'i_frequency': 15.63714725475788, 'thr_GO_state': -43.35276437311205, 'w_acpt': 5.5741770143497185, 'w_trans': 8.81107251133789}",27
1959,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'B', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 17.555646705434896, 'cue_length': 0.5436821854425645, 'cue_percentage': 100, 'delay_A2GO': 2.9481217839451563, 'delay_gap_A2B': 0.010083638547887935, 'e_e_max_weight': 11.670683215483267, 'e_i_weight': 5.225903023814772, 'i_e_weight': 10.903375208860753, 'i_frequency': 14.895842020428859, 'thr_GO_state': -45.14727002011976, 'w_acpt': 7.37812301298772, 'w_trans': 7.610414532863418}",1959
26,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null']","{'background_activity': 13.181631238238065, 'cue_length': 0.6575462402910606, 'cue_percentage': 100, 'delay_A2GO': 1.5356920764612267, 'delay_gap_A2B': 0.15319495242880268, 'e_e_max_weight': 5.506339209143832, 'e_i_weight': 3.144689981924263, 'i_e_weight': 12.184010919710266, 'i_frequency': 18.81256095690997, 'thr_GO_state': -52.94057220044794, 'w_acpt': 1.2726857128472775, 'w_trans': 5.771773243063813}",26
1961,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 12.24684220948297, 'cue_length': 0.5925049944759192, 'cue_percentage': 100, 'delay_A2GO': 2.9007341307956045, 'delay_gap_A2B': 0.21195843257759373, 'e_e_max_weight': 11.858030123625447, 'e_i_weight': 6.6390063929818846, 'i_e_weight': 6.92524314543354, 'i_frequency': 17.346691682145767, 'thr_GO_state': -49.543981708377885, 'w_acpt': 6.722149226288751, 'w_trans': 8.706891577394863}",1961
1962,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 12.491945599018456, 'cue_length': 0.5781940863822961, 'cue_percentage': 100, 'delay_A2GO': 2.8568377364267086, 'delay_gap_A2B': 0.04828679078698448, 'e_e_max_weight': 14.334234138643005, 'e_i_weight': 4.377855177153293, 'i_e_weight': 13.789027283530963, 'i_frequency': 12.757017687864915, 'thr_GO_state': -52.4523406428042, 'w_acpt': 5.1987401242442575, 'w_trans': 3.922992765708961}",1962
87,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 25.788290457944893, 'cue_length': 0.7332326416506262, 'cue_percentage': 100, 'delay_A2GO': 1.7032589750220486, 'delay_gap_A2B': 0.011000066336255224, 'e_e_max_weight': 13.658365228997674, 'e_i_weight': 3.5020435188069334, 'i_e_weight': 6.333575429947415, 'i_frequency': 22.064512829821666, 'thr_GO_state': -44.380364946827456, 'w_acpt': 5.470135500453798, 'w_trans': 10.083450083659477}",87
88,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 10.322104340990375, 'cue_length': 0.5772075410765038, 'cue_percentage': 100, 'delay_A2GO': 1.5014996417848872, 'delay_gap_A2B': 0.17671008594226806, 'e_e_max_weight': 19.60365067392053, 'e_i_weight': 6.765915983788381, 'i_e_weight': 8.05613753173211, 'i_frequency': 29.927760856994926, 'thr_GO_state': -50.77741899760572, 'w_acpt': 6.021414579673828, 'w_trans': 8.97729916115184}",88
1852,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'B', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 15.180235687587441, 'cue_length': 0.7129925073072922, 'cue_percentage': 100, 'delay_A2GO': 2.9991429260990676, 'delay_gap_A2B': 0.06331757333111554, 'e_e_max_weight': 16.076136607695958, 'e_i_weight': 3.1955199387825703, 'i_e_weight': 16.06086915708526, 'i_frequency': 11.341627917829818, 'thr_GO_state': -50.04760606631895, 'w_acpt': 6.255097691044155, 'w_trans': 13.272593509011832}",1852
154,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 24.71214663236583, 'cue_length': 0.7835163176794943, 'cue_percentage': 100, 'delay_A2GO': 2.6386383032884178, 'delay_gap_A2B': 0.2854338023709528, 'e_e_max_weight': 18.788429549648995, 'e_i_weight': 3.0474694437928216, 'i_e_weight': 18.298995291167767, 'i_frequency': 17.400354824077095, 'thr_GO_state': -51.314435047057415, 'w_acpt': 1.9377440233842316, 'w_trans': 3.7312160509828}",154
1759,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'B', 'A', 'A', 'A', 'A']","{'background_activity': 28.52971935367026, 'cue_length': 0.5916571687059925, 'cue_percentage': 100, 'delay_A2GO': 2.7761788921240385, 'delay_gap_A2B': 0.14546673010270506, 'e_e_max_weight': 15.942695754695308, 'e_i_weight': 9.887958850249511, 'i_e_weight': 15.504597233609529, 'i_frequency': 23.629849142263634, 'thr_GO_state': -44.30898064323438, 'w_acpt': 5.234139377373043, 'w_trans': 4.949288462735345}",1759
1758,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 14.479436445271634, 'cue_length': 0.6295192783227026, 'cue_percentage': 100, 'delay_A2GO': 2.85964430525359, 'delay_gap_A2B': 0.1332368535837017, 'e_e_max_weight': 14.572264270983489, 'e_i_weight': 2.9846322598117414, 'i_e_weight': 14.396209690774517, 'i_frequency': 18.96717905758093, 'thr_GO_state': -49.93562578724154, 'w_acpt': 6.000065354057535, 'w_trans': 7.664896656405828}",1758
1757,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 25.248794275293744, 'cue_length': 0.6223439900379473, 'cue_percentage': 100, 'delay_A2GO': 2.835392275558855, 'delay_gap_A2B': 0.12527402667357193, 'e_e_max_weight': 14.323177025014267, 'e_i_weight': 3.965207388132569, 'i_e_weight': 13.648789909823188, 'i_frequency': 18.669530391833106, 'thr_GO_state': -49.93420376371205, 'w_acpt': 5.728892821964412, 'w_trans': 7.34969046367071}",1757
1756,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 23.308400020289643, 'cue_length': 0.5436621351987565, 'cue_percentage': 100, 'delay_A2GO': 2.888889587828571, 'delay_gap_A2B': 5.1316800090302206e-05, 'e_e_max_weight': 11.307615481895715, 'e_i_weight': 5.365296587891357, 'i_e_weight': 13.402805746143896, 'i_frequency': 16.557612851191138, 'thr_GO_state': -50.40448595340033, 'w_acpt': 7.076753462703055, 'w_trans': 8.147395216814928}",1756
153,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 17.320954233662206, 'cue_length': 0.9549665985162807, 'cue_percentage': 100, 'delay_A2GO': 2.5638352556609396, 'delay_gap_A2B': 0.055473069402332605, 'e_e_max_weight': 16.37239863950059, 'e_i_weight': 1.6107287515629651, 'i_e_weight': 18.868588843530908, 'i_frequency': 10.338905972187831, 'thr_GO_state': -51.37847232895541, 'w_acpt': 3.224838493216234, 'w_trans': 5.178010469170493}",153
1754,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null']","{'background_activity': 12.368369701145703, 'cue_length': 0.6156361567217368, 'cue_percentage': 100, 'delay_A2GO': 2.872664903155858, 'delay_gap_A2B': 0.1639349477795459, 'e_e_max_weight': 11.308455271058811, 'e_i_weight': 7.263018688110099, 'i_e_weight': 15.73911582493876, 'i_frequency': 25.13121040496063, 'thr_GO_state': -42.86791826043006, 'w_acpt': 7.191159586497532, 'w_trans': 9.623379496562709}",1754
155,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null']","{'background_activity': 20.509659369576564, 'cue_length': 0.7353989305952299, 'cue_percentage': 100, 'delay_A2GO': 2.9556393822798213, 'delay_gap_A2B': 0.24967548115888918, 'e_e_max_weight': 7.479745959030231, 'e_i_weight': 4.110518563163279, 'i_e_weight': 19.947893381118487, 'i_frequency': 24.440956786861477, 'thr_GO_state': -50.243350783181384, 'w_acpt': 1.021024745043071, 'w_trans': 7.002474729801195}",155
1743,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'B', 'B', 'two', 'A', 'A']","{'background_activity': 25.0281138329232, 'cue_length': 0.8564245595179564, 'cue_percentage': 100, 'delay_A2GO': 2.9731604630177553, 'delay_gap_A2B': 0.02618592113894269, 'e_e_max_weight': 10.469495121247352, 'e_i_weight': 6.748276759994441, 'i_e_weight': 11.279682062931416, 'i_frequency': 19.130203463407444, 'thr_GO_state': -52.87768770935106, 'w_acpt': 7.737513940850904, 'w_trans': 8.870919505082902}",1743
156,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'A', 'A', 'B', 'B', 'B', 'A', 'A']","{'background_activity': 20.95095839448839, 'cue_length': 0.8723752562280683, 'cue_percentage': 100, 'delay_A2GO': 2.892240369917467, 'delay_gap_A2B': 0.26354667900631207, 'e_e_max_weight': 13.217475656063206, 'e_i_weight': 7.162984450631374, 'i_e_weight': 18.491735353874763, 'i_frequency': 20.102891276421392, 'thr_GO_state': -42.0345217703169, 'w_acpt': 2.483825743571492, 'w_trans': 8.538360651594223}",156
157,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'B', 'B', 'B', 'B', 'B', 'B', 'B']","{'background_activity': 24.436518747160804, 'cue_length': 0.8440378783533278, 'cue_percentage': 100, 'delay_A2GO': 2.871172518168732, 'delay_gap_A2B': 0.2716031752193372, 'e_e_max_weight': 10.6590117349054, 'e_i_weight': 6.409909849750291, 'i_e_weight': 11.436213651594315, 'i_frequency': 23.24477912103461, 'thr_GO_state': -45.28466260763178, 'w_acpt': 1.8634859857201613, 'w_trans': 7.653077060191771}",157
158,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 21.413353134533306, 'cue_length': 0.701284346359651, 'cue_percentage': 100, 'delay_A2GO': 2.970016563069701, 'delay_gap_A2B': 0.02304675822842072, 'e_e_max_weight': 10.572805221925703, 'e_i_weight': 5.808040780666262, 'i_e_weight': 6.756721171713307, 'i_frequency': 25.71990933325118, 'thr_GO_state': -43.315125318973514, 'w_acpt': 6.59689228377083, 'w_trans': 6.3311327226812715}",158
160,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'A', 'B', 'B', 'A', 'A', 'A', 'B', 'B']","{'background_activity': 12.905268161279634, 'cue_length': 0.7192232483806473, 'cue_percentage': 100, 'delay_A2GO': 2.851123588572898, 'delay_gap_A2B': 0.2831714450909356, 'e_e_max_weight': 12.337704074242025, 'e_i_weight': 8.724548812598512, 'i_e_weight': 10.000220804700996, 'i_frequency': 19.112617147581144, 'thr_GO_state': -44.1759657035468, 'w_acpt': 4.856347864613433, 'w_trans': 5.483193262248678}",160
161,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'null', '1', 'null', '1', '0', '1', '0', '1']","{'background_activity': 12.384347632267758, 'cue_length': 0.6204318316068311, 'cue_percentage': 100, 'delay_A2GO': 1.551684615728438, 'delay_gap_A2B': 0.29807233946325346, 'e_e_max_weight': 6.489972844685009, 'e_i_weight': 8.16808443142114, 'i_e_weight': 11.975449971020112, 'i_frequency': 11.392352355835643, 'thr_GO_state': -52.784191946714756, 'w_acpt': 3.548693181639045, 'w_trans': 8.07600288979355}",161
162,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'null', 'null', 'null', 'null', 'null', 'null', 'null', 'null']","{'background_activity': 11.22891011910258, 'cue_length': 0.5048524976021761, 'cue_percentage': 100, 'delay_A2GO': 1.6707895160459636, 'delay_gap_A2B': 0.29548320444663595, 'e_e_max_weight': 5.802798316541112, 'e_i_weight': 7.723874632446865, 'i_e_weight': 12.627694357682294, 'i_frequency': 29.55719832001746, 'thr_GO_state': -51.03176057426906, 'w_acpt': 3.885129926969364, 'w_trans': 5.7404251069322685}",162
1760,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 15.146378006708296, 'cue_length': 0.5494237723780249, 'cue_percentage': 100, 'delay_A2GO': 2.99130365052592, 'delay_gap_A2B': 0.06483600282280658, 'e_e_max_weight': 14.8895876909955, 'e_i_weight': 3.336705110147892, 'i_e_weight': 16.760059474111475, 'i_frequency': 11.163295227896844, 'thr_GO_state': -49.0532160941684, 'w_acpt': 5.986597619605763, 'w_trans': 6.762097128684568}",1760
1761,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'B', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 14.877245389080235, 'cue_length': 0.5590291903316024, 'cue_percentage': 100, 'delay_A2GO': 2.9673583025734245, 'delay_gap_A2B': 0.05277298367541603, 'e_e_max_weight': 15.452085062993534, 'e_i_weight': 3.5567608943962545, 'i_e_weight': 16.204397996156295, 'i_frequency': 10.636893739360932, 'thr_GO_state': -49.13828733190527, 'w_acpt': 5.870597675138362, 'w_trans': 6.699285022309214}",1761
152,0.0,"['A', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'A']","['A', 'two', 'two', 'two', 'two', 'two', 'two', 'two', 'two']","{'background_activity': 15.958779077251723, 'cue_length': 0.9357534806112581, 'cue_percentage': 100, 'delay_A2GO': 2.2211454843506626, 'delay_gap_A2B': 0.04001902629375972, 'e_e_max_weight': 18.283048672223767, 'e_i_weight': 2.295712267967449, 'i_e_weight': 16.9959949541651, 'i_frequency': 12.504521078830479, 'thr_GO_state': -49.73635719851639, 'w_acpt': 2.7058660892958595, 'w_trans': 1.9995753000208518}",152
