,score,params,iteration
458,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.9442200948004891, 'cue_percentage': 100, 'delay_A2GO': 2.6271147521408307, 'delay_gap_A2B': 0.19199453892635604, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.15044997692362, 'w_acpt': 1.6031974230789217, 'w_trans': 7.8157448658528}",458
810,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.5630990244215395, 'cue_percentage': 100, 'delay_A2GO': 2.121322913297197, 'delay_gap_A2B': 0.16901101960710166, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.563387849164435, 'w_acpt': 1.2792967902665482, 'w_trans': 5.990041679985879}",810
1201,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.5750956494005361, 'cue_percentage': 100, 'delay_A2GO': 2.2219162746920835, 'delay_gap_A2B': 0.0593463979722518, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -48.980823597735125, 'w_acpt': 1.0035046580668985, 'w_trans': 7.32126896783136}",1201
1642,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.6982951564988826, 'cue_percentage': 100, 'delay_A2GO': 2.231067661591126, 'delay_gap_A2B': 0.2070069666951034, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.16901712267431, 'w_acpt': 1.0019855297009252, 'w_trans': 7.921968289278934}",1642
1476,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.7095028335382785, 'cue_percentage': 100, 'delay_A2GO': 2.084690978080414, 'delay_gap_A2B': 0.19463122799988608, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.927021496996105, 'w_acpt': 1.2431184608948411, 'w_trans': 7.625158357562768}",1476
403,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.5340020118932822, 'cue_percentage': 100, 'delay_A2GO': 2.1330556214255387, 'delay_gap_A2B': 0.07531606478877073, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.915520128530986, 'w_acpt': 1.3481819768610057, 'w_trans': 5.832789926150344}",403
1946,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.5985905103953464, 'cue_percentage': 100, 'delay_A2GO': 2.2292515612316732, 'delay_gap_A2B': 0.06667447437550743, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.55536907798696, 'w_acpt': 1.8526816948322484, 'w_trans': 5.529379272192112}",1946
626,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.6815567862509407, 'cue_percentage': 100, 'delay_A2GO': 2.4386920496015083, 'delay_gap_A2B': 0.16015891096964435, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.872370576514456, 'w_acpt': 1.5377558313705302, 'w_trans': 6.757782036093115}",626
1680,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.5809798482793652, 'cue_percentage': 100, 'delay_A2GO': 2.304561076061405, 'delay_gap_A2B': 0.012374159035526692, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.67522482957067, 'w_acpt': 1.4287108159355522, 'w_trans': 7.170915887729281}",1680
786,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.5012902376157222, 'cue_percentage': 100, 'delay_A2GO': 2.18425325829287, 'delay_gap_A2B': 0.18194741453001784, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.87985854768545, 'w_acpt': 1.5025643679825893, 'w_trans': 5.949779577021944}",786
1495,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.8014094721832932, 'cue_percentage': 100, 'delay_A2GO': 2.468378365851309, 'delay_gap_A2B': 0.1759391276823601, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.27580218042888, 'w_acpt': 1.403186861827458, 'w_trans': 3.6015484191014755}",1495
1940,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.7051002512293235, 'cue_percentage': 100, 'delay_A2GO': 2.138557350941047, 'delay_gap_A2B': 0.1970926468150786, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.226909378766535, 'w_acpt': 1.7734315254569837, 'w_trans': 4.674714971729744}",1940
1951,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.7956695692707164, 'cue_percentage': 100, 'delay_A2GO': 2.101109446179586, 'delay_gap_A2B': 0.22090067471488553, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -47.264802003008185, 'w_acpt': 1.3976480361817782, 'w_trans': 3.103101100461836}",1951
1938,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.5857942573663846, 'cue_percentage': 100, 'delay_A2GO': 2.129544855708714, 'delay_gap_A2B': 0.0756034287353152, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.52705663331661, 'w_acpt': 1.7288904589883596, 'w_trans': 6.191395632795589}",1938
1018,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.5413755902211879, 'cue_percentage': 100, 'delay_A2GO': 1.8246881795933774, 'delay_gap_A2B': 0.12950380737210787, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.54868323879031, 'w_acpt': 1.4107999331151344, 'w_trans': 5.335910859403323}",1018
1488,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.7872658511883972, 'cue_percentage': 100, 'delay_A2GO': 2.1256922285438367, 'delay_gap_A2B': 0.1388586308973696, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.02984917697058, 'w_acpt': 1.9607350738153642, 'w_trans': 4.850389552305216}",1488
620,0.6363636363636364,"{'background_activity': 13.855558143033827, 'cue_length': 0.6279840300015794, 'cue_percentage': 100, 'delay_A2GO': 2.0400811461422754, 'delay_gap_A2B': 0.09068588243338703, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.63968608268323, 'w_acpt': 1.890305584161649, 'w_trans': 3.752687744758961}",620
1327,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.5713828579824275, 'cue_percentage': 100, 'delay_A2GO': 2.159657775378429, 'delay_gap_A2B': 0.07355036124967576, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.38423632679392, 'w_acpt': 1.0070131875810728, 'w_trans': 7.78265564632312}",1327
1247,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.6688304760944349, 'cue_percentage': 100, 'delay_A2GO': 2.1061003925916375, 'delay_gap_A2B': 0.0640128968193282, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.260515727998005, 'w_acpt': 1.0115703382474106, 'w_trans': 7.584206090794817}",1247
345,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.6004868665547232, 'cue_percentage': 100, 'delay_A2GO': 2.02078554886093, 'delay_gap_A2B': 0.15824906473035963, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.937724871166445, 'w_acpt': 1.1928515454501039, 'w_trans': 6.030198941159275}",345
902,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.5980707452013784, 'cue_percentage': 100, 'delay_A2GO': 2.062157683572928, 'delay_gap_A2B': 0.05567264581949376, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.18905844220108, 'w_acpt': 1.1203898952257771, 'w_trans': 5.693028075795153}",902
849,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.5790561038038571, 'cue_percentage': 100, 'delay_A2GO': 2.1856797179554044, 'delay_gap_A2B': 0.21049274721337224, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.61007031047797, 'w_acpt': 1.8343265560032167, 'w_trans': 5.246211765265062}",849
945,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.6645142491001167, 'cue_percentage': 100, 'delay_A2GO': 1.9946007140567121, 'delay_gap_A2B': 0.12888830744020197, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.07685208869889, 'w_acpt': 1.4728447353416896, 'w_trans': 5.241210384487048}",945
340,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.6436076255221637, 'cue_percentage': 100, 'delay_A2GO': 2.302427253562278, 'delay_gap_A2B': 0.04139529752099398, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.48300186348085, 'w_acpt': 1.9217005336897661, 'w_trans': 8.285199537261601}",340
985,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.5000498146715732, 'cue_percentage': 100, 'delay_A2GO': 1.8603386552234287, 'delay_gap_A2B': 0.20082631260503853, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.757164182973455, 'w_acpt': 1.775730056954572, 'w_trans': 5.850644991633542}",985
447,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.9364380932551736, 'cue_percentage': 100, 'delay_A2GO': 2.97701574219941, 'delay_gap_A2B': 0.0723492657187402, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.328003557375474, 'w_acpt': 1.3657344474631394, 'w_trans': 8.033608468677514}",447
854,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.596710924311857, 'cue_percentage': 100, 'delay_A2GO': 2.223086116925664, 'delay_gap_A2B': 0.029828436862465703, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.0370559027073, 'w_acpt': 1.5292618139540817, 'w_trans': 4.9090235270401354}",854
1817,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.5011413350220761, 'cue_percentage': 100, 'delay_A2GO': 2.287102766365151, 'delay_gap_A2B': 0.06074989472416435, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -53.04754889077907, 'w_acpt': 1.318142031917549, 'w_trans': 6.496104384508328}",1817
1742,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.5074016626851261, 'cue_percentage': 100, 'delay_A2GO': 2.2885366784917975, 'delay_gap_A2B': 0.09155339754975532, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.157435087465075, 'w_acpt': 1.2377994297457464, 'w_trans': 5.431807345879381}",1742
1752,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.5827754887635789, 'cue_percentage': 100, 'delay_A2GO': 2.1576592637011354, 'delay_gap_A2B': 0.0941952881621809, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.427320857925956, 'w_acpt': 1.7711461640842678, 'w_trans': 5.446322278346652}",1752
1876,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.6593412364031389, 'cue_percentage': 100, 'delay_A2GO': 2.1296324854028783, 'delay_gap_A2B': 0.19283199774119375, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -49.71692033206377, 'w_acpt': 1.4590169728949482, 'w_trans': 5.518941331397294}",1876
669,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.527733419624955, 'cue_percentage': 100, 'delay_A2GO': 2.3415721380626304, 'delay_gap_A2B': 0.20157867015283962, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.688921257032064, 'w_acpt': 1.676561968836516, 'w_trans': 3.8992882907148934}",669
505,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.6269269590215458, 'cue_percentage': 100, 'delay_A2GO': 1.8469581703974136, 'delay_gap_A2B': 0.19119556492970408, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.114898008439056, 'w_acpt': 1.1337398254292421, 'w_trans': 6.461670360100066}",505
1676,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.5404207713514084, 'cue_percentage': 100, 'delay_A2GO': 2.2852855444582456, 'delay_gap_A2B': 0.053579720420029855, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.793996405953195, 'w_acpt': 1.1628021992167328, 'w_trans': 6.7538924119192245}",1676
1884,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.7461634315064433, 'cue_percentage': 100, 'delay_A2GO': 2.103344332425575, 'delay_gap_A2B': 0.12122627900525138, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.261670384816114, 'w_acpt': 1.9726955745884565, 'w_trans': 3.935139339040063}",1884
1427,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.7117418432657695, 'cue_percentage': 100, 'delay_A2GO': 2.1292540332750343, 'delay_gap_A2B': 0.1951870487790163, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -50.75905019174157, 'w_acpt': 1.3815764307848195, 'w_trans': 5.682053749657097}",1427
1294,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.6755001147190504, 'cue_percentage': 100, 'delay_A2GO': 2.1155228304183638, 'delay_gap_A2B': 0.1590959439795765, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.578113031014624, 'w_acpt': 1.3978002051322735, 'w_trans': 4.75637414663251}",1294
599,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.5163046691819869, 'cue_percentage': 100, 'delay_A2GO': 2.150933810666484, 'delay_gap_A2B': 0.047189504505099, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.67732705233482, 'w_acpt': 1.438907375839317, 'w_trans': 4.323174101833717}",599
1829,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.528041385247921, 'cue_percentage': 100, 'delay_A2GO': 2.3563637280462615, 'delay_gap_A2B': 0.03238676389625377, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -52.44339853521795, 'w_acpt': 1.2854685934808099, 'w_trans': 6.378517561202205}",1829
1424,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.5731613704072814, 'cue_percentage': 100, 'delay_A2GO': 2.6025448588092055, 'delay_gap_A2B': 0.06316430990191224, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.7763507102586, 'w_acpt': 1.7925415474271922, 'w_trans': 4.916512229639781}",1424
1281,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.5495387631510182, 'cue_percentage': 100, 'delay_A2GO': 2.377551827371303, 'delay_gap_A2B': 0.01780834235616048, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -51.77919451127087, 'w_acpt': 1.444637247581209, 'w_trans': 3.929571545699788}",1281
166,0.6060606060606061,"{'background_activity': 13.855558143033827, 'cue_length': 0.8014177893899541, 'cue_percentage': 100, 'delay_A2GO': 1.6479598784855831, 'delay_gap_A2B': 0.018390034508184536, 'e_e_max_weight': 14.337885250035841, 'e_i_weight': 4.253159333783978, 'i_e_weight': 5.302236785709991, 'i_frequency': 31.841289668071244, 'thr_GO_state': -45.228777622899095, 'w_acpt': 1.2139883914593879, 'w_trans': 2.835226008843379}",166
